ts	repeat	pod	cpu	mem
1777261024	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261024	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261024	4	postgres-0	167m	330Mi
1777261025	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261025	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261025	4	postgres-0	167m	330Mi
1777261026	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261026	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261026	4	postgres-0	167m	330Mi
1777261027	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261027	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261027	4	postgres-0	167m	330Mi
1777261028	4	hermod-coordinator-6f59447cf4-jwc9t	869m	160Mi
1777261028	4	nanomq-86d6c4c564-g8kr4	228m	1Mi
1777261028	4	postgres-0	167m	330Mi
1777261050	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261050	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261050	5	postgres-0	87m	331Mi
1777261051	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261051	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261051	5	postgres-0	87m	331Mi
1777261053	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261053	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261053	5	postgres-0	87m	331Mi
1777261054	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261054	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261054	5	postgres-0	87m	331Mi
1777261055	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261055	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261055	5	postgres-0	87m	331Mi
1777261056	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261056	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261056	5	postgres-0	87m	331Mi
1777261057	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261057	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261057	5	postgres-0	87m	331Mi
1777261058	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261058	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261058	5	postgres-0	87m	331Mi
1777261059	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261059	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261059	5	postgres-0	87m	331Mi
1777261060	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261060	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261060	5	postgres-0	87m	331Mi
1777261061	5	hermod-coordinator-6f59447cf4-jwc9t	542m	164Mi
1777261061	5	nanomq-86d6c4c564-g8kr4	285m	1Mi
1777261061	5	postgres-0	87m	331Mi
1777261062	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261062	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261062	5	postgres-0	12m	333Mi
1777261063	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261063	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261063	5	postgres-0	12m	333Mi
1777261064	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261064	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261064	5	postgres-0	12m	333Mi
1777261065	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261065	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261065	5	postgres-0	12m	333Mi
1777261066	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261066	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261066	5	postgres-0	12m	333Mi
1777261067	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261067	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261067	5	postgres-0	12m	333Mi
1777261068	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261068	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261068	5	postgres-0	12m	333Mi
1777261069	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261069	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261069	5	postgres-0	12m	333Mi
1777261071	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261071	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261071	5	postgres-0	12m	333Mi
1777261072	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261072	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261072	5	postgres-0	12m	333Mi
1777261073	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261073	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261073	5	postgres-0	12m	333Mi
1777261074	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261074	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261074	5	postgres-0	12m	333Mi
1777261075	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261075	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261075	5	postgres-0	12m	333Mi
1777261076	5	hermod-coordinator-6f59447cf4-jwc9t	113m	165Mi
1777261076	5	nanomq-86d6c4c564-g8kr4	124m	2Mi
1777261076	5	postgres-0	12m	333Mi
1777261077	5	hermod-coordinator-6f59447cf4-jwc9t	1329m	158Mi
1777261077	5	nanomq-86d6c4c564-g8kr4	756m	2Mi
1777261077	5	postgres-0	225m	331Mi
1777261078	5	hermod-coordinator-6f59447cf4-jwc9t	1329m	158Mi
1777261078	5	nanomq-86d6c4c564-g8kr4	756m	2Mi
1777261078	5	postgres-0	225m	331Mi
1777261079	5	hermod-coordinator-6f59447cf4-jwc9t	1329m	158Mi
1777261079	5	nanomq-86d6c4c564-g8kr4	756m	2Mi
1777261079	5	postgres-0	225m	331Mi
