ts	repeat	pod	cpu	mem
1777259165	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259165	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259165	4	postgres-0	11m	251Mi
1777259167	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259167	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259167	4	postgres-0	11m	251Mi
1777259168	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259168	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259168	4	postgres-0	11m	251Mi
1777259169	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259169	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259169	4	postgres-0	11m	251Mi
1777259170	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259170	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259170	4	postgres-0	11m	251Mi
1777259171	4	hermod-coordinator-55b4c8dc98-hpbhv	922m	153Mi
1777259171	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259171	4	postgres-0	11m	251Mi
1777259172	4	hermod-coordinator-55b4c8dc98-hpbhv	1238m	158Mi
1777259172	4	nanomq-6f9c64f546-w97qh	386m	2Mi
1777259172	4	postgres-0	335m	277Mi
1777259194	5	hermod-coordinator-55b4c8dc98-hpbhv	536m	158Mi
1777259194	5	nanomq-6f9c64f546-w97qh	482m	2Mi
1777259194	5	postgres-0	249m	309Mi
1777259195	5	hermod-coordinator-55b4c8dc98-hpbhv	536m	158Mi
1777259195	5	nanomq-6f9c64f546-w97qh	482m	2Mi
1777259195	5	postgres-0	249m	309Mi
1777259196	5	hermod-coordinator-55b4c8dc98-hpbhv	536m	158Mi
1777259196	5	nanomq-6f9c64f546-w97qh	482m	2Mi
1777259196	5	postgres-0	249m	309Mi
1777259198	5	hermod-coordinator-55b4c8dc98-hpbhv	536m	158Mi
1777259198	5	nanomq-6f9c64f546-w97qh	482m	2Mi
1777259198	5	postgres-0	249m	309Mi
1777259199	5	hermod-coordinator-55b4c8dc98-hpbhv	536m	158Mi
1777259199	5	nanomq-6f9c64f546-w97qh	482m	2Mi
1777259199	5	postgres-0	249m	309Mi
1777259200	5	hermod-coordinator-55b4c8dc98-hpbhv	536m	158Mi
1777259200	5	nanomq-6f9c64f546-w97qh	482m	2Mi
1777259200	5	postgres-0	249m	309Mi
1777259201	5	hermod-coordinator-55b4c8dc98-hpbhv	536m	158Mi
1777259201	5	nanomq-6f9c64f546-w97qh	482m	2Mi
